"address","zip_code","num_bed","num_bath","home_area","price"
"4724 Newton St, Torrance",90505,4,2,1646,1350000
"4626 Newton St, Torrance",90505,4,2,1646,1275000
"24253 Ward St, Torrance",90505,3,2,1660,1420000
"24447 Madison St, Torrance",90505,2,1,660,920000
"24430 Neece Ave, Torrance",90505,5,5,3514,1685000
"24418 Los Codona Ave, Torrance",90505,3,2,1583,1274000
"4028 Paseo De Las Tortugas, Torrance",90505,3,2,1956,1525000
"24863 Via Valmonte, Torrance",90505,3,2,2041,2030000
"24804 Pitcairn Way, Torrance",90505,3,2,1067,1210000
"3220 Raintree Ave, Torrance",90505,4,3,2821,1549000
"3314 Primm Way, Torrance",90505,3,2,1364,1110000
"24835 Winlock Dr, Torrance",90505,3,2,1078,976000
"2730 Dalemead St, Torrance",90505,3,2,1291,1100000
"2722 Clarellen St, Torrance",90505,5,3,3197,2451000
"25819 Skylark Dr, Torrance",90505,3,2,1276,1225000
"2719 Loftyview Dr, Torrance",90505,3,1,1296,1300000
"2770 Loftyview Dr, Torrance",90505,4,2,1943,1290000
"2758 Loftyview, Torrance",90505,3,2,1859,1350000
"2438 Loftyview Dr, Torrance",90505,3,2,1214,1200000
"2525 Ridgeland Rd, Torrance",90505,4,2,1946,1363000
"2525 Highcliff Dr, Torrance",90505,3,1,1130,1055000
"3025 Lazy Meadow Dr, Torrance",90505,3,2,1688,1450000
"2854 Sunnyglen Rd, Torrance",90505,4,3,2567,1590000
"2916 Briarwood Dr, Torrance",90505,4,3,3407,1865000
"2910 Briarwood Dr, Torrance",90505,3,3,2049,1450000
"3014 Oakwood Ln, Torrance",90505,4,3,1996,1097500
"3121 Singingwood Dr, Torrance",90505,3,2,1683,1500000
"3211 Singingwood Dr, Torrance",90505,4,3,2050,1622500
"3219 Singingwood Dr, Torrance",90505,3,2,2010,1415000
"24409 Neece Ave, Torrance",90505,4,2,2572,1600000
"24009 Los Codona Ave, Torrance",90505,4,3,2480,1234555
"4134 Pacific Coast Hwy #134, Torrance",90505,4,3,2824,1510000
"24900 Via Valmonte, Torrance",90505,3,2,3157,2073000
"22912 Anza Ave, Torrance",90505,3,2,1470,1180000
"24229 Neece Ave, Torrance",90505,5,4,4600,2260000
"22622 Benner Ave, Torrance",90505,4,3,2238,1485000
"2457 247th St, Lomita",90717,2,1,819,740000
"3604 W 230th St, Torrance",90505,3,2,1831,1100000
"22642 Greenwood Ave, Torrance",90505,4,2,1730,850000
"22817 Cerise Ave, Torrance",90505,3,2,1389,975000
"2574 W 233rd St, Torrance",90505,4,3,2392,1385000
"22730 Evalyn Ave, Torrance",90505,7,4,3443,2390000
"22318 Marjorie Ave, Torrance",90505,3,1,1523,950000
"4901 Louise Ave, Torrance",90505,3,1,1053,447000
"5201 Vanderhill Rd, Torrance",90505,2,1,784,850000
"4827 Greenmeadows Ave, Torrance",90505,3,2,1987,1200000
"4620 Greenmeadows Ave, Torrance",90505,3,2,1687,1262500
"4821 Paseo de las Tortugas, Torrance",90505,3,2,1578,1500000
"5101 Paseo de Pablo, Torrance",90505,4,5,3409,1150000
"24231 Neece Ave, Torrance",90505,3,3,3687,2260000
"24429 Neece Ave, Torrance",90505,3,1,1061,1100000
"4010 Bluff St, Torrance",90505,3,2,1640,1499000
"3215 Winlock Rd, Torrance",90505,2,1,858,910000
"2414 Loftyview Dr, Torrance",90505,3,1,1069,805
"3632 Courtney Way, Torrance",90505,5,3,2753,1700000
"3608 Eleda Dr, Torrance",90505,4,3,2244,710000
"4983 E 14th St, Long Beach",90804,2,1,842,725000
"1344 Ximeno Ave, Long Beach",90804,1,1,839,503000
"1341 Park Ave, Long Beach",90804,2,2,1244,880000
"1379 Argonne Ave, Long Beach",90804,3,2,1440,1050000
"5518 E Oleta St, Long Beach",90815,3,2,2001,1410000
"4224 E 11th St, Long Beach",90804,2,1,1000,775000
"1109 bennett Ave, Long Beach",90804,2,1,1024,770000
"808 Terraine Ave, Long Beach",90804,4,3,2239,1400000
"734 Havana Ave, Long Beach",90804,4,4,3580,2130000
"1652 Loma Ave, Long Beach",90804,2,1,960,699000
"3701 E Wilton St, Long Beach",90804,2,1,915,620000
"3827 E Fountain St, Long Beach",90804,2,1,880,750000
"1411 Termino Ave, Long Beach",90804,2,1,833,645000
"4149 E 15th St E, Long Beach",90804,4,3,2000,1335000
"4207 E 14th St, Long Beach",90804,3,1,1140,899000
"1416 Termino Ave, Long Beach",90804,2,1,872,799000
"1105 Euclid Ave, Long Beach",90804,2,1,780,780232
"1151 Termino Ave, Long Beach",90804,2,1,857,705
"1105 Termino Ave, Long Beach",90804,5,3,2526,930000
"1219 Belmont Ave, Long Beach",90804,2,1,932,849000
"4133 E 10th St, Long Beach",90804,3,2,1328,954000
"4010 E 11th St, Long Beach",90804,2,1,768,690000
"1031 Termino Ave, Long Beach",90804,3,2,1697,950000
"4037 E 7th St, Long Beach",90804,2,1,832,552000
"1085 Orizaba Ave, Long Beach",90804,2,2,1251,830000
"804 Newport Ave, Long Beach",90804,3,2,1678,1075000
"3330 E 10th St, Long Beach",90804,2,2,1043,725000
"930 Gladys Ave, Long Beach",90804,3,2,1310,895000
"740 Freeman Ave, Long Beach",90804,3,2,1568,920000
"776 Newport Ave, Long Beach",90804,3,2,1326,925000
"710 Newport Ave, Long Beach",90804,3,2,1361,1075000
"1516 Redondo Ave, Long Beach",90804,2,1,1149,760000
"3110 E Spaulding St, Long Beach",90804,2,1,1059,765000
"1711 Freeman Ave, Long Beach",90804,2,1,1008,755000
"1734 N Stanton Pl, Long Beach",90804,3,2,1489,777000
"1707 Temple Ave, Long Beach",90804,2,1,928,540000
"1508 Hile Ave, Long Beach",90804,2,1,701,640000
"2787 E 15th St, Long Beach",90804,2,1,682,705
"1425 Temple Ave, Long Beach",90804,1,1,654,505
"1324 Dawson Ave, Long Beach",90804,1,1,480,425000
"1212 Saint Louis Ave, Long Beach",90804,3,2,1192,650000
"761 Stanley Ave, Long Beach",90804,3,2,1576,1219000
"2082 E 8th St, Long Beach",90804,2,1,999,780000
"2718 E 14th St, Long Beach",90804,3,2,992,660000
"1111 Ohio Ave, Long Beach",90804,5,3,1966,860000
"2160 E 15th St, Long Beach",90804,5,2,2035,830000
"2143 E Spaulding Ct, Long Beach",90804,1,1,528,460000
"1415 Dawson Ave, Long Beach",90804,2,2,663,585000
"1366 Saint Louis Ave, Long Beach",90804,3,2,1067,845000
"1356 Saint Louis Ave, Long Beach",90804,2,1,1067,605000
"2612 E 11th St, Long Beach",90804,2,1,757,735000
"932 Saint Louis Ave, Long Beach",90804,7,7,1780,850000
"906 Raymond Ave, Long Beach",90804,2,1,1006,896000
"807 Ohio Ave, Long Beach",90804,3,1,1092,839000
"734-#A Ohio Ave Unit A, Long Beach",90804,3,2,1200,655000
"2624 E 8th St, Long Beach",90804,2,1,1234,885000
"1418 Russell Dr, Long Beach",90804,2,1,748,605000
"1039 Roswell Ave, Long Beach",90804,2,2,1248,910000
"1012 Temple Ave, Long Beach",90804,2,2,768,584000
"3320 E Ransom St, Long Beach",90804,2,1,960,750000
"802 Dawson Ave, Long Beach",90804,1,1,672,106
"476 Solano Ave, Los Angeles",90012,2,2,1158,910000
"727 Coronel St, Los Angeles",90012,2,1,889,590500
"940 N Beaudry Ave, Los Angeles",90012,4,1,1473,1040000
"927 Everett St, Los Angeles",90026,1,1,590,1760000
"2277 Ewing St, Los Angeles",90039,2,1,1668,828775
"2355 Fernleaf St, Los Angeles",90031,4,3,1906,1755000
"2420 Riverdale Ave, Los Angeles",90031,4,3,1972,1750000
"921 S Citrus Ave, Los Angeles",90036,3,3,1971,1990000
"912 S Highland Ave, Los Angeles",90036,2,2,1555,1225000
"1037 S Ridgeley Dr, Los Angeles",90019,3,2,2034,206
"1131 S Ridgeley Dr, Los Angeles",90019,3,4,4173,2700000
"939 S Ogden Dr, Los Angeles",90036,5,4,3017,1750000
"912 S Stanley Ave, Los Angeles",90036,4,4,2747,2200000
"937 S Curson Ave, Los Angeles",90036,2,2,1574,1700000
"808 S Ridgeley Dr, Los Angeles",90036,5,6,4733,3500000
"801 S Cochran Ave, Los Angeles",90036,3,2,2119,1660000
"836 S Burnside Ave, Los Angeles",90036,3,2,2017,1720000
"940 Hauser Blvd, Los Angeles",90036,4,3,3096,2940000
"306 S Orange Dr, Los Angeles",90036,3,1,1714,1560000
"338 S Sycamore Ave, Los Angeles",90036,3,2,1380,1860000
"411 S Orange Dr, Los Angeles",90036,3,1,1796,1432500
"465 S Orange Dr, Los Angeles",90036,5,5,4400,3150000
"449 S Mansfield Ave, Los Angeles",90036,4,2,2292,2355000
"644 S Highland Ave, Los Angeles",90036,7,4,4597,2545000
"625 S Mansfield Ave, Los Angeles",90036,3,2,1782,1603000
"629 S Sycamore Ave, Los Angeles",90036,2,2,1467,1520000
"655 S Sycamore Ave, Los Angeles",90036,4,2,1504,1070000
"741 S Orange Dr, Los Angeles",90036,3,2,1596,1450000
"756 S Orange Dr, Los Angeles",90036,3,3,1864,1960000
"749 S Citrus Ave, Los Angeles",90036,3,2,2412,1920000
"755 S Highland Ave, Los Angeles",90036,4,3,2300,2564427
"137 N Gardner St, Los Angeles",90036,4,3,2185,2175000
"146 S Gardner St, Los Angeles",90036,3,3,1635,1615216
"180 S Gardner St, Los Angeles",90036,4,4,2530,3155000
"140 S Vista St, Los Angeles",90036,5,3,2687,1721000
"147 N Fuller Ave, Los Angeles",90036,3,3,2908,1955000
"140 S Martel Ave, Los Angeles",90036,5,4,3382,2765000
"161 N Poinsettia Pl, Los Angeles",90036,4,3,2172,1850000
"101 S Alta Vista Blvd, Los Angeles",90036,4,5,3451,3810000
"239 S Alta Vista Blvd, Los Angeles",90036,5,4,3883,2165000
"101 S Formosa Ave, Los Angeles",90036,3,3,3144,2780000
"157 S Citrus Ave, Los Angeles",90036,4,3,2331,2600000
"162 S Formosa Ave, Los Angeles",90036,4,3,2808,206
"211 S Citrus Ave, Los Angeles",90036,5,3,3226,2580000
"226 S Citrus Ave, Los Angeles",90036,3,2,2359,2815000
"547 N Highland Ave, Los Angeles",90036,6,3,3688,2512000
"430 N Highland Ave, Los Angeles",90036,8,7,5989,3183000
"7271 Oakwood Ave, Los Angeles",90036,2,2,1394,1549000
"318 N Citrus Ave, Los Angeles",90036,3,2,1464,1760000
"343 N Citrus Ave, Los Angeles",90036,3,3,1944,2165000
"7215 Clinton St, Los Angeles",90036,3,1,1129,1350000
"607 N Detroit St, Los Angeles",90036,3,2,1864,1655000
"538 N Alta Vista Blvd, Los Angeles",90036,5,6,4405,4550000
"7257 Oakwood Ave, Los Angeles",90036,2,1,1093,1422000
"418 N Poinsettia Pl, Los Angeles",90036,5,6,6500,3700000
"7220 Rosewood Ave, Los Angeles",90036,2,1,1057,1505000
"545 N Poinsettia Pl, Los Angeles",90036,4,3,2356,2395000
"546 N Martel Ave, Los Angeles",90036,2,1,1431,1260000
"517 N Martel Ave, Los Angeles",90036,3,1,1210,1432000
"513 N Martel Ave, Los Angeles",90036,5,5,4409,4850000
"7459 Rosewood Ave, Los Angeles",90036,3,2,1300,1379342
"7416 Rosewood Ave, Los Angeles",90036,2,2,1405,1725000
"320 N Martel Ave, Los Angeles",90036,4,2,3071,2320000
"344 N Vista St, Los Angeles",90036,3,3,1950,1801000
"809 S Cloverdale Ave, Los Angeles",90036,3,2,1392,1210000
"444 S Mansfield Ave, Los Angeles",90036,4,3,2126,1800000
"200 S Vista St, Los Angeles",90036,2,1,1615,1001000
"148 S Highland Ave, Los Angeles",90036,5,3,3895,2900000
"101 S Highland Ave, Los Angeles",90036,4,4,3297,3100000
"600 N Citrus Ave, Los Angeles",90036,3,2,2208,2895000
"343 N Formosa Ave, Los Angeles",90036,3,2,2528,206
"361 N Alta Vista Blvd, Los Angeles",90036,4,3,2168,206
"631 N Sierra Bonita Ave, Los Angeles",90036,5,4,2658,1800000
"542 N Martel Ave, Los Angeles",90036,3,2,2183,1800000
"524 N Sierra Bonita Ave, Los Angeles",90036,2,1,1449,1200000
"870 Linda Flora Dr, Los Angeles",90049,5,5,5142,4998000
"240 S Avenue 24, Los Angeles, CA 90031, Los Angeles",90031,4,2,1190,720000
"253 S Avenue 22, Lincoln Heights",90031,2,1,704,505000
"2116 Manitou Ave, Lincoln Heights",90031,2,1,922,505
"2118 Manitou Ave, Lincoln Heights",90031,2,1,922,525000
"2443 Sichel St, Los Angeles",90031,5,2,3098,1056000
"2243 Johnston St, Los Angeles",90031,3,2,911,710000
"2919 Pasadena Ave, Los Angeles",90031,3,2,1874,930000
"140 W Avenue 28, Los Angeles",90031,3,2,1482,1197000
"2920 Pasadena Ave, Los Angeles",90031,2,2,1133,625000
"3123 Johnston St, Los Angeles",90031,4,2,2000,1250000
"452 Clifton St, Los Angeles",90031,3,1,724,875000
"3727 Griffin Ave, Los Angeles",90031,3,3,2368,1360000
"4002 Homer St, Los Angeles",90031,4,2,1360,815000
"4033 Griffin Ave, Los Angeles",90031,3,3,1857,575000
"539 E Avenue 39, Los Angeles",90031,3,2,1348,1190000
"3913 Berenice Ave, Los Angeles",90031,2,2,1440,1200000
"3363 Sierra St, Los Angeles",90031,2,1,894,520000
"2571 Eastlake Ave, Los Angeles",90031,3,2,1272,880000
"2625 N Main St, Lincoln Heights",90031,1,1,540,525000
"1822 Daly St, Los Angeles",90031,3,1,999,635000
"3110 Manitou Ave, Los Angeles",90031,2,1,1148,662500
"2115 Gates St, Los Angeles",90031,2,2,1050,950000
"1920 Thomas St, Los Angeles",90031,3,2,1469,520000
"2137 Alta St, Los Angeles",90031,3,2,1258,958000
"4450 Mosher Ave, Los Angeles",90031,4,3,1721,1160000
"530 Montecito Dr, Los Angeles",90031,2,1,1024,825000
"504 Montecito Dr, Los Angeles",90031,1,1,966,515000
"4368 Latona Ave, Los Angeles",90031,2,1,771,647225
"4360 Latona Ave, Los Angeles",90031,3,2,1477,1200000
"990 Montecito Dr, Los Angeles",90031,2,2,1560,920000
"1162 Montecito Dr, Los Angeles",90031,2,1,984,1071000
"1170 Montecito Dr, Los Angeles",90031,2,1,1064,1225000
"3610 Latrobe St, Montecito Heights",90031,3,2,1268,550000
"3760 Latrobe St, Los Angeles",90031,2,2,1644,1253000
"1343 Montecito Cir, Los Angeles",90031,3,2,2106,2007000
"2404 Glover Pl, Los Angeles",90031,3,2,1182,950000
"2210 Duvall, Los Angeles",90031,4,2,1528,907000
"2406 Shoredale Ave, Los Angeles",90031,3,2,1530,925000
"2404 Riverdale Ave, Los Angeles",90031,4,3,2349,2100000
"2806 Ashland Ave, Lincoln Heights",90031,4,4,2257,1050000
"2414 Riverdale Ave, Los Angeles",90031,2,2,1356,1099000
"2350 Glover Pl, Los Angeles",90031,2,2,666,810000
"2319 Fernleaf St, Los Angeles",90031,4,3,2469,2051000
"2238 Harwood St, Los Angeles",90031,5,3,1700,1585000
"2257 Harwood St, Los Angeles",90031,4,3,2036,1830000
"2241 Shoredale Ave, Los Angeles",90031,4,3,1829,1695000
"2269 Meadowvale Ave, Los Angeles",90031,6,4,2268,1828500
"2222 Dorris Pl, Echo Park",90031,2,1,1134,720000
"2242 Dorris Pl, Los Angeles",90031,4,3,2126,1655000
"2351 Altman St, Los Angeles",90031,3,1,1164,1294000
"139 E Avenue 45, Los Angeles",90031,2,1,1188,630000
"115 E Avenue 35, Los Angeles",90031,5,5,3186,1210000
"3625 Pomona St, Los Angeles",90031,2,1,715,660000
"2920 1/2 Pasadena Ave, Los Angeles",90031,2,1,815,559000
"2406 Glover Pl, Los Angeles",90031,2,3,1120,1005000
"3122 Darwin Ave, Los Angeles",90031,2,1,678,250000
"2348 Eads St, Los Angeles",90031,NA,NA,NA,1750000
"2310 Elmgrove St, Los Angeles",90031,2,1,832,205000
"2334 Glover Pl, Los Angeles",90031,1,1,624,850000
"2359 Harwood St, Los Angeles",90031,4,2,2342,1100000
"2248 Gatewood St, Los Angeles",90031,1,1,538,650000
"319 S Avenue 20, Los Angeles",90031,3,1,1338,765000
"4012 Las Casas Ave, Claremont",91711,3,2,1933,925000
"4121 Tenango, Claremont",91711,3,2,1959,826500
"1319 Cedarview Dr, Claremont",91711,3,2,1818,855000
"1311 Cedarview Dr, Claremont",91711,4,2,1940,905
"199 Arlington Dr, Claremont",91711,4,3,2315,1181000
"140 Smith Dr, Claremont",91711,3,2,1572,925000
"1903 Lockhaven Way, Claremont",91711,3,2,1499,747250
"3921 Shelter Grove Dr, Claremont",91711,4,2,1908,825000
"1476 Briarcroft Rd, Claremont",91711,3,2,1818,989000
"1750 Chatham Ct, Claremont",91711,3,2,1898,832000
"126 Bloom Dr, Claremont",91711,3,2,1648,720000
"1962 Wheaton Ave, Claremont",91711,2,2,1224,780000
"1825 Wheaton Ave, Claremont",91711,3,2,1488,818000
"1914 Radford Ave, Claremont",91711,3,2,1568,950000
"862 Scripps Dr, Claremont",91711,3,2,2112,910000
"1770 Bridgeport Ave, Claremont",91711,5,3,2510,1105000
"1746 Bridgeport Ave, Claremont",91711,4,3,3033,1425000
"1015 Emory Dr, Claremont",91711,3,2,1728,880000
"1549 Whittier Ave, Claremont",91711,3,3,1942,882000
"1661 Paine Ct, Claremont",91711,3,2,1927,955000
"850 Hood Dr, Claremont",91711,4,2,1957,1025000
"1516 Wells Ave, Claremont",91711,3,2,1724,916000
"837 Kent Dr, Claremont",91711,4,2,1957,955000
"893 Kent Dr, Claremont",91711,3,3,2155,1150000
"837 Maryhurst Dr, Claremont",91711,3,3,1837,775000
"1460 N Towne Ave, Claremont",91711,3,2,1475,720000
"949 Richmond Dr, Claremont",91711,3,2,1721,870000
"889 Ottawa Dr, Claremont",91711,4,3,2198,975000
"1455 N Mountain Ave, Claremont",91711,3,2,1610,875000
"816 Reed Dr, Claremont",91711,3,2,1610,905
"1947 N Towne Ave, Claremont",91711,4,3,2620,888000
"1164 Morningside Dr, Claremont",91711,4,2,1874,970000
"1617 Finecroft Dr, Claremont",91711,3,2,1588,785000
"1562 Mural Dr, Claremont",91711,3,2,1820,995000
"1437 Lynoak Dr, Claremont",91711,3,3,1857,791000
"1457 Mural Dr, Claremont",91711,3,2,1534,805
"657 Occidental Dr, Claremont",91711,5,2,2862,1300000
"631 Occidental Dr, Claremont",91711,4,2,2009,930000
"537 Occidental Dr, Claremont",91711,5,2,2013,939000
"1838 Antioch Rd, Claremont",91711,4,2,2016,990000
"665 Hendrix Ave, Claremont",91711,3,1,1181,705000
"213 Creighton Cir, Claremont",91711,3,1,1870,750000
"555 W 10th St, Claremont",91711,3,2,1389,1035000
"326 De Paul Rd, Claremont",91711,4,2,2002,795000
"4671 Webb Canyon Rd, Claremont",91711,4,3,5038,1850000
"249 Independence Dr, Claremont",91711,5,4,7383,1662500
"1821 Hanover Rd, Claremont",91711,4,2,2522,1455000
"2193 Ursinus Cir, Claremont",91711,4,3,2068,950000
"436 Bowling Green Dr, Claremont",91711,4,3,2335,938000
"562 Rider Ct, Claremont",91711,4,2,1922,965000
"1875 Oxford Ave, Claremont",91711,4,3,2218,1052500
"708 Occidental Dr, Claremont",91711,4,2,2697,1173000
"1865 Morgan Ave, Claremont",91711,4,2,2232,1100000
"1648 N Mountain Ave, Claremont",91711,3,2,1859,1048500
"1559 Oxford Ave, Claremont",91711,3,2,2000,1100000
"1533 Oxford Ave, Claremont",91711,3,3,1989,1010000
"1585 Queens Ct, Claremont",91711,4,3,3012,1350000
"1517 Lafayette Rd, Claremont",91711,4,3,2730,1100000
"1360 Tulane Rd, Claremont",91711,3,3,1832,106
"722 Wellesley Dr, Claremont",91711,4,2,2343,1175000
"654 Purdue Dr, Claremont",91711,4,3,2893,1255000
"1404 Oxford Ave, Claremont",91711,5,4,2850,1300000
"427 Willamette Ln, Claremont",91711,3,2,1585,725000
"273 Wagner Dr, Claremont",91711,3,2,1651,805
"1912 Pembroke Ct, Claremont",91711,4,2,2502,960000
"1948 Pembroke Ct, Claremont",91711,4,2,2000,1070000
"228 E Radcliffe Dr, Claremont",91711,4,2,1794,920000
"1476 N Indian Hill Blvd, Claremont",91711,4,2,2000,975000
"1440 Via Zurita St, Claremont",91711,2,1,1220,925000
"1647 Akron Pl, Claremont",91711,4,2,1900,880000
"547 Clarion Pl, Claremont",91711,3,2,1296,872500
"625 Clarion Pl, Claremont",91711,3,2,1488,910000
"1853 Denver Ave, Claremont",91711,4,2,2189,995000
"1942 Frostburg Cir, Claremont",91711,4,3,2490,1100000
"1662 N Mills Ave, Claremont",91711,4,2,1444,762000
"1687 Denver Ave, Claremont",91711,4,2,1984,910000
"681 Windham Dr, Claremont",91711,3,2,1575,806000
"693 Windham Dr, Claremont",91711,3,2,1855,850000
"1560 Benedict Ave, Claremont",91711,4,2,1734,910000
"1415 Guadalajara Pl, Claremont",91711,3,3,1806,830000
"680 Marshall Ct, Claremont",91711,3,2,1432,765000
"723 Gettysburg Cir, Claremont",91711,4,3,2839,1140000
"1200 Harvard Ave, Claremont",91711,3,1,1524,910000
"446 W 12th St, Claremont",91711,4,4,2800,1572000
"255 W 10th St, Claremont",91711,4,3,2402,1557000
"830 Harvard Ave, Claremont",91711,3,2,1634,1175000
"487 Harrison Ave, Claremont",91711,5,3,2997,1585000
"612 W 12th St, Claremont",91711,5,3,3800,1700000
"730 W 11th St, Claremont",91711,3,2,1790,1025000
"733 W 9th St, Claremont",91711,4,2,2368,1176000
"674 W 10th St, Claremont",91711,3,2,1418,1150000
"624 W 10th St, Claremont",91711,4,3,2500,1215000
"615 W 9th St, Claremont",91711,3,3,2626,1328500
"532 W 10th St, Claremont",91711,4,4,3982,1800000
"560 W 10th St, Claremont",91711,3,2,2271,975000
"626 W 9th St, Claremont",91711,3,2,1915,1160000
"779 W 7th St, Claremont",91711,3,2,1458,905
"3402 Campus Ave, Claremont",91711,3,2,1869,870000
"528 California Dr, Claremont",91711,4,2,2248,910000
"735 Northwestern Dr, Claremont",91711,3,2,1586,875000
"545 Northwestern Dr, Claremont",91711,4,2,1864,106
"1022 Butte St, Claremont",91711,4,3,1492,849900
"3130 Lansbury Ave, Claremont",91711,3,2,1542,849000
"3005 Rhodelia Ave, Claremont",91711,3,2,1519,805
"268 Piedmont Ave, Claremont",91711,3,1,1034,710000
"496 Harrison Ave, Claremont",91711,3,3,1780,1100000
"505 Wayland Ct, Claremont",91711,2,2,1210,490000
"420 Elder Dr, Claremont",91711,3,1,1151,744000
"450 Elder Dr, Claremont",91711,3,1,1164,785000
"429 E Arrow, Claremont",91711,3,2,1402,799000
"419 E Arrow Hwy, Claremont",91711,3,1,1146,750000
"417 E Green St, Claremont",91711,3,1,1164,750000
"145 E Green St, Claremont",91711,2,1,931,643000
"142 Kirkwood Ave, Claremont",91711,3,2,1477,785000
"233 S Mills Ave, Claremont",91711,3,2,1269,715000
"416 Oakdale Dr, Claremont",91711,4,2,2196,625000
"417 Cucamonga Ave, Claremont",91711,3,1,1475,815500
"429 Cucamonga Ave, Claremont",91711,4,3,2128,1150000
"487 Saint Augustine Ave, Claremont",91711,3,2,1174,745000
"326 Springfield St, Claremont",91711,3,2,1148,690000
"114 W Oak Park Dr, Claremont",91711,3,1,1015,605
"554 S Indian Hill Blvd, Claremont",91711,3,3,1758,698000
"167 E San Jose Ave, Claremont",91711,2,1,976,650000
"527 Clark Ave, Claremont",91711,3,2,1658,815000
"570 Converse Ave, Claremont",91711,3,2,1450,681000
"473 Sycamore Ave, Claremont",91711,4,2,1675,820000
"415 Sycamore Ave, Claremont",91711,3,2,1570,840000
"358 Cucamonga Ave, Claremont",91711,3,1,1064,670000
"473 Georgia Ct, Claremont",91711,4,2,1558,710000
"356 Geneva Ave, Claremont",91711,3,1,1390,715000
"525 Geneva Ave, Claremont",91711,3,1,1181,705
"740 Vassar Dr, Claremont",91711,2,1,1117,610000
"581 W San Jose Ave, Claremont",91711,4,2,1695,710000
"654 S Mountain Ave, Claremont",91711,3,2,1484,820000
"463 Milton Ct, Claremont",91711,3,3,2024,999999
"520 Cinderella Dr, Claremont",91711,3,2,1329,730000
"173 Bryn Mawr Rd, Claremont",91711,3,1,1082,670000
"850 S College Ave, Claremont",91711,3,1,1148,720000
"2535 N Mountain Ave, Claremont",91711,3,2,3016,1980000
"2545 N Mountain Ave, Claremont",91711,4,4,3801,2320000
"973 Marymount Ln, Claremont",91711,5,3,3108,1320800
"2160 La Sierra Way, Claremont",91711,4,2,2012,980000
"425 E Baseline Rd, Claremont",91711,3,3,2094,870000
"882 W Highpoint Dr, Claremont",91711,2,2,1585,735000
"884 W Highpoint Dr, Claremont",91711,2,2,1772,825000
"2343 Navarro Dr, Claremont",91711,4,2,2302,1080000
"289 San Luis Pl, Claremont",91711,3,3,2114,1475000
"281 San Luis Pl, Claremont",91711,3,2,2585,1295000
"124 Sequoia Ct, Claremont",91711,4,3,2244,1060000
"2153 N San Marcos Pl, Claremont",91711,3,2,2317,1064250
"2105 N San Marcos Pl, Claremont",91711,4,2,2421,1050000
"230 Wiley Ct, Claremont",91711,3,2,2032,825000
"2270 Tulsa Ave, Claremont",91711,4,2,2243,1025000
"2154 Wilkes Ct, Claremont",91711,4,2,2084,1020000
"2142 Wilkes Ct, Claremont",91711,4,3,2344,1138000
"2320 Perry Ct, Claremont",91711,4,2,2614,1250000
"2105 Oxford Ave, Claremont",91711,4,3,2120,1230000
"2209 N Villa Maria Rd, Claremont",91711,4,2,2448,980000
"2257 N Villa Maria Rd, Claremont",91711,4,3,2460,968000
"2926 N Mountain Ave, Claremont",91711,5,4,3400,1292000
"2931 N Rockmont Ave, Claremont",91711,3,2,1334,1127000
"2311 N San Benito Ct, Claremont",91711,4,2,2576,1245000
"2502 N Mountain Ave, Claremont",91711,5,3,2470,1450000
"776 Via Santo Tomas, Claremont",91711,3,2,2356,1600000
"152 Woodstock Ct, Claremont",91711,4,3,2733,1095000
"2642 San Angelo Dr, Claremont",91711,3,2,2527,1135000
"2626 San Angelo Dr, Claremont",91711,4,2,3087,1740000
"2391 N San Benito Ct, Claremont",91711,4,3,2160,1151000
"2397 N San Benito Ct, Claremont",91711,4,2,2576,1225000
"310 Armstrong Dr, Claremont",91711,4,2,2346,1247000
"2560 King Way, Claremont",91711,4,2,2146,1277000
"1111 Alamosa Dr, Claremont",91711,4,4,3057,1380000
"1048 E Lamonette St, Claremont",91711,8,9,6200,2800000
"546 Bluefield Dr, Claremont",91711,4,3,2227,1100000
"705 E Miramar Ave, Claremont",91711,6,4,2445,1255000
"787 Brigham Young Dr, Claremont",91711,5,4,5007,2268000
"3666 Pennsylvania Pl, Claremont",91711,6,5,6861,2050000
"314 E Pomello Dr, Claremont",91711,5,6,6502,2075000
"354 Pomello Dr, Claremont",91711,6,6,7507,2415000
"2774 Monticello Rd, Claremont",91711,4,2,2282,1025000
"2345 Bonnie Brae Ave, Claremont",91711,4,2,2024,1198888
"667 Sebastopol St, Claremont",91711,4,3,2059,1130000
"144 E Blue Mountain Way, Claremont",91711,4,2,2691,1170000
"161 E Blue Mountain Way, Claremont",91711,4,3,2261,1200000
"2185 Grand Ave, Claremont",91711,4,2,2203,968000
"190 Sweetbriar Dr, Claremont",91711,4,3,2700,1125000
"120 E Fairfield Dr, Claremont",91711,4,3,2623,1115000
"2230 Edinboro Ave, Claremont",91711,4,2,2240,1048000
"348 Auburn Way, Claremont",91711,3,3,2060,925000
"2154 Bonnie Brae Ave, Claremont",91711,3,3,2612,1175000
"2140 Bonnie Brae Ave, Claremont",91711,3,2,1500,880000
"3376 N Mills Ave, Claremont",91711,4,2,2188,1100000
"2417 Bonnie Brae Ave, Claremont",91711,5,3,2635,1085000
"268 Carver Dr, Claremont",91711,4,2,2050,1210000
"2440 Dawson Way, Claremont",91711,4,2,2024,1290000
"2450 Forbes Ave, Claremont",91711,5,3,2830,1275000
"2226 Kemper Ave, Claremont",91711,4,3,2338,1130000
