"address","zip_code","num_bed","num_bath","home_area","price"
"271 Tanglewood Drive Calimesa",92320,4,3,1898,535000
"115 Kanan Road Oak Park",91377,4,2,2820,1400000
"33997 Pinehurst Drive Yucaipa",92399,4,3,2406,625000
"4053 Lake Cir Drive Fallbrook",92028,3,2,1854,699000
"1037 Bramble Way San Jacinto",92582,6,3,3107,560000
"6516 Canyon Oaks Drive Simi Valley",93063,5,4,4397,2031990
"6524 Canyon Oaks Drive Simi Valley",93063,4,3,3093,1793543
"26599 Placer Lane Lake Arrowhead",92352,4,3,2033,799999
"167 Knoll Crest Drive Calimesa",92320,4,2,2285,645000
"1922 Tamarack Lane Hemet",92545,3,2,1654,422500
"1243 2nd Place Calimesa",92320,3,2,1647,480000
"6022 Tamarind Street Oak Park",91377,3,2,1769,1056500
"1100 Brady Lane Calimesa",92320,3,2,2118,649900
"2891 Peach Tree Street Hemet",92545,3,2,1674,449500
"46 Locust Avenue Oak Park",91377,5,3,2561,1550000
"1235 Vintage Oak Street Simi Valley",93063,5,4,4162,1850000
"34321 Bella Vista Drive Yucaipa",92399,4,2,1970,594000
"14014 Vincenzo Drive Beaumont",92223,4,3,2520,625000
"33870 Cansler Way Yucaipa",92399,3,2,1984,564900
"6512 Canyon Oaks Drive Simi Valley",93063,5,5,4008,1921990
"17640 Scherzinger Lane Canyon Country",91387,2,1,884,729500
"2695 Cypress Street Hemet",92545,3,2,1572,435000
"812 Lexington Street Hemet",92545,3,2,1661,456000
"2697 West Fruitvale Avenue Hemet",92545,2,2,1429,360000
"29609 Sturgeon Court Canyon Country",91387,5,3,4004,1035000
"410 Gail Drive Vista",92084,4,2,1708,950000
"36033 Stableford Court Beaumont",92223,4,3,1969,529900
"1238 2nd Place Calimesa",92320,3,1,1514,345000
"2680 Las Brisas Way Hemet",92545,2,2,1264,350000
"1313 Chinquapin Avenue Carlsbad",92008,4,3,3684,2750000
"1740 Rebel Road Acton",93510,1,1,650,420000
"548 Taylor Street Vista",92084,4,2,1960,980000
"3433 Lake Park Avenue Fallbrook",92028,4,3,2149,765000
"9035 East Ave T 2 Littlerock",93543,4,3,1805,525000
"15711 Rocky Court Canyon Country",91387,4,4,2939,1084000
"591 San Benito Lane Lake Arrowhead",92352,4,2,1788,749000
"35125 Via Cerro Vista Temecula",92592,5,4,4350,1799999
"3456 Lake Shore Avenue Fallbrook",92028,3,2,1717,765000
"29425 Weeping Willow Drive Agoura Hills",91301,5,4,5700,2875000
"615 San Benito Lane Lake Arrowhead",92352,3,2,2487,725000
"35222 Vernon Drive Beaumont",92223,4,3,2049,525241
"6504 Canyon Oaks Drive Simi Valley",93063,4,3,3339,1777990
"35623 Sharonknoll Court Calimesa",92320,2,2,1152,275000
"2859 Mill Creek Road Mentone",92359,3,1,1347,496000
"2827 Peach Tree Street Hemet",92545,3,2,1834,419900
"34040 Lake Breeze Drive Yucaipa",92399,5,3,3044,350000
"374 Golf Course Road Lake Arrowhead",92352,4,4,5168,2650000
"2847 Banyan Tree Lane Hemet",92545,3,2,1654,410000
"2631 La Brea Avenue Hemet",92545,2,2,1089,282000
"2616 Las Brisas Way Hemet",92545,2,2,1264,350000
"9425 Sharondale Road Calimesa",92320,2,2,1464,265000
"34269 Starpoint Street Temecula",92592,5,3,4172,1350000
"6341 Smoke Tree Avenue Oak Park",91377,3,3,2213,1250000
"93 Locust Avenue Oak Park",91377,4,2,1962,1100000
"1958 Portal Drive San Jacinto",92582,4,2,1869,470000
"11728 Silver Hawk Drive Yucaipa",92399,4,3,2591,690000
"2600 Las Brisas Way Hemet",92545,2,2,1264,375000
"255 West Ave L Calimesa",92320,3,2,1057,438000
"2287 Homewood Avenue Simi Valley",93063,4,2,1541,765000
"4028 James Drive Carlsbad",92008,4,3,2571,1935000
"13025 Pionero Road Phelan",92371,4,2,2025,565000
"24821 Meadview Avenue Santa Clarita",91321,3,3,2290,700000
"2807 Banyan Tree Lane Hemet",92545,3,2,1817,420000
"4161 Park Drive Carlsbad",92008,4,3,2945,1999000
"75 Smoke Tree Avenue Oak Park",91377,3,2,1694,1125000
"11338 Burnet Street Beaumont",92223,4,3,2047,537505
"1070 Barsby Street Vista",92084,4,3,3120,1260000
"13094 4th Street Yucaipa",92399,4,2,1706,629900
"14061 Amorosa Court Beaumont",92223,5,3,3266,682840
"1091 Jennifer Circle Vista",92083,3,2,1499,765000
"1349 Teelin Avenue Vista",92083,3,2,1684,710000
"935 Swallow Drive Vista",92083,3,1,1111,649990
"820 Arena Court Hemet",92545,2,2,1264,365000
"991 Burton Street Hemet",92545,3,2,1477,419000
"28320 Sierra Cross Avenue Canyon Country",91351,3,3,2016,750000
"19610 Bruces Place Canyon Country",91351,4,3,1700,699500
"3540 Hastings Drive Carlsbad",92010,4,2,2105,1050000
"435 Blue Jay Canyon Road Blue Jay",92317,3,1,1382,395000
"26543 Amador Lane Lake Arrowhead",92352,3,2,1754,719000
"419 Latigo Canyon Road Malibu",90265,3,2,1793,1495000
"14045 Amorosa Court Beaumont",92223,5,3,3012,663265
"36772 Arietta Way Beaumont",92223,4,3,2730,632945
"765 Melrose Place Vista",92083,3,2,1202,660000
"149 La Clarita Avenue San Jacinto",92582,6,4,3463,599000
"21514 Parvin Drive Saugus",91350,3,2,2333,1400000
"27230 Walnut Springs Avenue Canyon Country",91351,5,3,2145,875000
"730 Thunder Trail San Jacinto",92582,3,2,2097,543990
"796 Thunder Trail San Jacinto",92582,3,2,1851,518990
"820 Thunder Trail San Jacinto",92582,3,2,1688,502990
"833 Runaway Trail San Jacinto",92582,4,2,2545,615244
"9249 East Ave T Littlerock",93543,3,1,2212,399000
"366 South Kirby Street San Jacinto",92582,3,2,989,442000
"10776 Chelsea Street Oak Hills",92344,4,2,2001,575000
"14060 Amorosa Court Beaumont",92223,4,3,2520,582265
"264 South Kirby Street San Jacinto",92582,4,2,1767,447500
"14021 Amorosa Court Beaumont",92223,4,3,2520,606940
"14017 Amorosa Court Beaumont",92223,5,3,3012,663265
"2331 El Rancho Circle Hemet",92545,2,2,1036,320000
"30341 Honeysuckle Hill Drive Canyon Country",91387,3,2,1362,771000
"395 Antigua Street Hemet",92545,2,1,820,210000
"14048 Amorosa Court Beaumont",92223,4,3,2730,618100
"27358 Crossglade Avenue Canyon Country",91351,3,1,1080,685000
"14069 Versimo Lane Beaumont",92223,4,3,2520,569990
"11637 East Ave T Littlerock",93543,3,2,1150,455000
"36423 Colcord Avenue Littlerock",93543,3,2,1675,550000
"14065 Versimo Lane Beaumont",92223,4,3,2730,613265
"29921 Trail Creek Drive Agoura Hills",91301,4,3,3124,1575000
"2314 Shreve Avenue Simi Valley",93063,4,2,1866,870000
"351 Grass Valley Road Lake Arrowhead",92352,3,2,2026,585000
"36247 Clearwater Court Beaumont",92223,4,3,2531,589900
"27605 Greenleaf Drive Canyon Country",91351,4,3,2353,740000
"27707 Zeus Lane Canyon Country",91351,3,2,2063,756000
"1800 Voluntary Road Vista",92084,3,2,2861,1250000
"2480 Cristobal Avenue Hemet",92545,2,1,820,230000
"14034 Amorosa Court Beaumont",92223,4,3,2730,593265
"4208 Highland Drive Carlsbad",92008,5,3,3070,5495000
"14026 Amorosa Court Beaumont",92223,5,3,3266,673265
"6272 Tapia Drive Malibu",90265,4,3,1769,3995000
"12278 5th Street Yucaipa",92399,2,1,1294,750000
"14030 Amorosa Court Beaumont",92223,4,3,2520,579940
"2704 Beech Tree Street Hemet",92545,3,2,1576,415000
"14018 Amorosa Court Beaumont",92223,4,3,2730,608490
"36063 Valley Springs Road Palmdale",93550,3,2,2842,795000
"278 Holsteiner Circle San Jacinto",92582,3,2,2030,470000
"764 Sonora Trail San Jacinto",92582,4,3,2240,520000
"11375 Camino Del Sol Agua Dulce",91390,5,5,8533,2395000
"9249 Avenue T E Littlerock Ca East Littlerock",93543,5,1,2212,399000
"26669 Modoc Lane Lake Arrowhead",92352,3,2,1760,639999
"30601 Sicomoro Drive Malibu",90265,4,3,2652,3500000
"748 Brentwood Drive Lake Arrowhead",92352,4,4,3233,1795000
"14150 Anselmo Way Beaumont",92223,4,2,2114,574900
"13173 Surlyn Way Beaumont",92223,4,2,2244,599000
"14248 Fortunati Circle Beaumont",92223,4,3,1967,564900
"880 North Kirby Street Hemet",92545,2,1,721,150000
"12988 Beekley Road Phelan",92371,4,2,1852,443000
"774 Anns Way Vista",92083,3,2,1452,925000
"30477 V�a Maria Elena Bonsall",92003,5,4,4750,1999000
"2197 Hawley Drive Vista",92084,3,2,1578,950000
"7757 Chambord Road Agua Dulce",91390,3,3,1572,755000
"7575 Coyote Trail Oak Hills",92344,4,5,5284,1100000
"23825 Terrace View Court Newhall",91321,4,5,5153,2190000
"23923 Darbun Drive Newhall",91321,3,2,1500,750000
"825 Cottage Grove Road Lake Arrowhead",92352,2,1,700,355000
"5507 Evita Court Agoura Hills",91301,4,2,2409,1395500
"1193 Lemon Gum Lane Hemet",92545,3,2,1318,350000
"27315 Maplewood Drive Lake Arrowhead",92352,3,3,2416,749000
"2665 Beech Tree Street Hemet",92545,3,2,1784,400000
"4245 La Portalada Drive Carlsbad",92010,3,2,1408,1250000
"36242 43rd Street East Palmdale",93552,4,2,2381,620000
"660 San Huerta Street Hemet",92545,3,1,967,220000
"1095 Hoover Street Carlsbad",92008,6,6,7250,8600000
"1877 Fir Tree Court Hemet",92545,3,2,1654,410000
"12474 Fir Street Oak Hills",92344,4,3,2608,748800
"5588 California Oak Street Simi Valley",93063,5,4,3916,1365000
"2305 El Grande Street Hemet",92545,2,2,1203,330000
"32140 Windrush Road Agua Dulce",91390,4,4,4043,1450000
"1485 Seven Hills Drive Hemet",92545,2,2,1189,294000
"30660 La Sonora Drive Malibu",90265,4,3,1829,2218000
"2327 Cristobal Avenue Hemet",92545,2,2,827,256000
"3731 Lake Cir Drive Fallbrook",92028,3,2,1854,715000
"1441 Seven Hills Drive Hemet",92545,3,1,1470,335000
"8450 Smoke Tree Road Phelan",92371,4,3,2942,599999
"898 Digby Drive Hemet",92545,3,2,1234,410000
"787 Cottage Grove Road Lake Arrowhead",92352,2,1,1272,180000
"1817 West 7th Street San Jacinto",92582,3,1,1152,1500000
"168 Harruby Drive Calimesa",92320,3,2,1410,498000
"6228 Trancas Canyon Road Malibu",90265,4,2,2400,4500000
"9927 Arrowhead Road Phelan",92371,4,2,1935,130000
"2317-19 Vista Grande Drive Vista",92084,8,9,7320,3477000
"21001 Avenue U E Llano Ca East Palmdale",93591,3,2,1248,350000
"21001 East Avenue U Palmdale",93591,3,2,1248,350000
"955 Sunrise Street Hemet",92545,2,2,1067,345000
"3551 Flat Rock Street Carlsbad",92010,4,2,2681,1500000
"2317 Vista Grande Drive Vista",92084,8,9,7320,3477000
"36244 Eagle Lane Beaumont",92223,4,3,3690,698800
"12575 Mission Street Oak Hills",92344,4,2,1820,550000
"9833 East Ave S-14 Littlerock",93543,3,2,1275,352000
"2275 Callao Court Hemet",92545,2,1,820,249900
"34380 Pecan Avenue Yucaipa",92399,3,2,1344,520000
"14085 Hera Place Beaumont",92223,4,3,2040,519990
"14089 Hera Place Beaumont",92223,3,3,1966,492990
"14079 Hera Place Beaumont",92223,3,2,1722,489990
"14093 Hera Place Beaumont",92223,4,3,2261,561765
"867 Sweetpea Street Hemet",92545,3,2,1367,490000
"530 Burnt Mill Road Lake Arrowhead",92352,1,2,468,415000
"36515 86th Street East Littlerock",93543,4,2,1344,506000
"825 Marin Lane Lake Arrowhead",92352,3,2,2367,775000
"26925 Tunnel Drive Lake Arrowhead",92352,4,2,2500,799000
"6804 Falconview Lane Oak Park",91377,3,2,1623,872500
"2222 Cristobal Avenue Hemet",92545,2,2,891,195000
"726 Oak Point Drive Oak Park",91377,5,3,2307,1650000
"985 Sonoma Drive Lake Arrowhead",92352,3,2,3390,960000
"35725 Los Nogales Road Temecula",92592,4,4,3884,2450000
"26937 Tunnel Drive Lake Arrowhead",92352,4,3,3060,849000
"2326 Begonia Court Hemet",92545,3,2,1942,459000
"694 Zinnia Street Hemet",92545,3,2,1551,430000
"14082 Hera Place Beaumont",92223,4,3,1966,682840
"2202 El Grande Street Hemet",92545,2,2,1157,315000
"1798 Caseros Drive San Jacinto",92582,5,3,3016,535000
"14076 Hera Place Beaumont",92223,4,3,1966,519940
"19813 Pandy Court Canyon Country",91351,4,3,1699,740000
"2115 Flame Tree Way Hemet",92545,3,2,1600,375000
"395 Rainier Road Lake Arrowhead",92352,3,2,1968,600000
"19021 Pleasantdale Street Canyon Country",91351,3,1,920,675000
"5457 Micaela Drive Agoura Hills",91301,4,2,2428,1200000
"23024 Oak Street Newhall",91321,3,2,1352,630000
"2534 Beech Tree Street Hemet",92545,3,2,1661,445000
"521 Grass Valley Road Lake Arrowhead",92352,2,2,1558,599000
"2225 El Rancho Circle Hemet",92545,2,2,1320,349999
"4035 Avenue T2 E Palmdale Ca East Palmdale",93552,3,2,1697,417000
"36800 Cascina Lane Beaumont",92223,3,2,1564,525000
"36226 33rd Street East Palmdale",93550,4,4,3362,500000
"24928 Green Mill Avenue Newhall",91321,3,2,1650,980000
"4035 East Ave T 2 Palmdale",93552,3,2,1697,599900
"14073 Dandolo Lane Beaumont",92223,3,2,1564,502445
"1870 Morning View Drive Vista",92084,3,2,1380,715000
"4065 Mira Verde Street Oceanside",92056,3,2,1522,1300000
"19018 Drycliff Street Canyon Country",91351,4,2,1144,701000
"1337 Hickory Drive Hemet",92545,3,2,1749,395000
"632 Rose Thorne Circle San Jacinto",92582,4,2,1897,505000
"1390 Seven Hills Drive Hemet",92545,3,2,1749,393900
"26605 Purple Martin Court Canyon Country",91351,4,3,1666,790000
"573 San Rogelio Street Hemet",92545,2,1,827,214900
"920 Windsong Street Hemet",92545,3,2,1152,370000
"339 Shasta Drive Lake Arrowhead",92352,4,2,2317,879000
"6763 Pheasant Lane Oak Park",91377,3,2,1623,875000
"27457 Pinewood Drive Lake Arrowhead",92352,3,2,1724,780000
"332 Grizzly Road Lake Arrowhead",92352,3,2,1664,775000
"27434 Pinewood Drive Lake Arrowhead",92352,4,3,3131,985000
"23027 Oak Street Newhall",91321,4,3,2022,875000
"6080 Sunnycrest Drive Oak Park",91377,4,3,3048,1387170
"7926 Mesa Road Phelan",92371,3,2,1897,400000
"39695 Camino Del Vino Temecula",92592,4,3,2456,1100000
"14080 Dandolo Lane Beaumont",92223,4,3,2261,569265
"514 Pioneer Road Lake Arrowhead",92352,3,2,2324,800000
"14062 Dandolo Lane Beaumont",92223,4,3,2040,534990
"27354 North Bay Road Lake Arrowhead",92352,3,2,2733,1387500
"2125 San Bernardo Avenue Hemet",92545,2,1,827,200000
"2121 El Rancho Circle Hemet",92545,2,1,1340,325000
"1560 Stow Street Simi Valley",93063,5,2,1835,950000
"1738 Broomwood Drive San Jacinto",92582,4,3,2230,464000
"834 Azalea Way Hemet",92545,3,2,1220,445000
"315 Grizzly Road Lake Arrowhead",92352,3,2,1512,650000
"1955 Flame Tree Way Hemet",92545,2,2,1161,345000
"19863 Emmett Road Canyon Country",91351,4,3,1933,799000
"108 East Drive Vista",92083,2,1,576,699000
"1370 Hickory Drive Hemet",92545,3,2,1749,399000
"36400 Glen Oaks Road Temecula",92592,3,3,2883,3950000
"30412 Passageway Place Agoura Hills",91301,3,3,1780,889000
"14034 Dandolo Lane Beaumont",92223,4,3,1967,515000
"663 San Dimas Street Hemet",92545,2,1,827,46000
"2132 Redwood Drive Hemet",92545,2,2,1612,390000
"942 Ivy Street Hemet",92545,3,2,1188,406000
"750 Grass Valley Road Lake Arrowhead",92352,4,2,1768,699999
"36452 Bay Hill Drive Beaumont",92223,4,3,3389,610000
"22024 Parvin Drive Saugus",91350,3,3,2701,1620000
"1083 Powderhorn Court Oak Park",91377,4,2,1628,965000
"1895 West Devonshire Avenue, Unit 34 Hemet",92545,2,1,1152,54800
"4479 Salisbury Drive Carlsbad",92010,4,1,1903,1421000
"1797 Cashew Tree Street Hemet",92545,3,3,2146,459000
"11272 Muscatel Street Oak Hills",92344,6,3,3673,825000
"22206 Palomino Way Newhall",91321,4,4,3618,1950000
"368 Old Toll Road Lake Arrowhead",92352,3,2,1248,622222
"36592 Straightaway Drive Beaumont",92223,4,3,2025,539000
"Restricted Address Littlerock",93543,3,2,1712,499000
"34751 Wildwood Canyon Road Yucaipa",92399,3,1,1312,450000
"2250 Carnation Avenue Hemet",92545,2,2,1143,415000
"1114 Mayten Tree Court Hemet",92545,3,2,1318,399999
"18640 Bainbury Street Canyon Country",91351,3,2,1485,540000
"14080 Farmington Street Oak Hills",92344,4,3,3046,775000
"1756 Cashew Tree Street Hemet",92545,3,2,1876,469000
"1651 Stow Street Simi Valley",93063,5,2,1835,875000
"524 Pioneer Road Lake Arrowhead",92352,4,2,1468,719000
"2042 Avenida Olivos Hemet",92545,2,1,820,259000
"2263 St Clair Avenue Simi Valley",93063,3,2,1446,780000
"34570 Eureka Avenue Yucaipa",92399,3,2,1342,511500
"18635 Bainbury Street Canyon Country",91351,3,2,1344,501000
"2126 Begonia Court Hemet",92545,3,2,1607,440000
"2250 Juneberry Avenue Hemet",92545,3,2,1256,395000
"35995 Summit Circle Temecula",92592,5,6,6387,4900000
"36930 Corvina Way Beaumont",92223,4,3,2399,574940
"381 Old Toll Road Lake Arrowhead",92352,3,3,3283,865000
"333 Cobalt Drive Vista",92083,3,2,2002,839800
"3061 Mill Creek Road Mentone",92359,3,1,1132,495000
"493 Pyramid Drive Lake Arrowhead",92352,3,2,1848,719000
"1775 Cottonwood Drive Vista",92081,4,2,2417,962825
"238 Birchwood Drive Lake Arrowhead",92352,4,2,2392,799000
"30309 Eaglebrook Drive Agoura Hills",91301,4,3,2000,1310000
"497 Pyramid Drive Lake Arrowhead",92352,4,3,2343,759000
"3575 South Sundown Lane Oceanside",92056,2,2,1211,560000
"2030 Stargazer Lane Vista",92084,4,3,2022,865000
"4230 Skyline Road Carlsbad",92008,5,3,3348,2540000
"32775 Mountain View Road Bonsall",92003,3,2,2529,693000
"3554 Pearblossom Highway Palmdale",93550,4,3,1590,790000
"32183 Dos Ninas Bonsall",92003,4,4,4801,1748000
"36330 168th Street East Llano",93544,3,2,1344,299900
"3508 North Sundown Lane Oceanside",92056,3,2,1575,560000
"24974 Wiley Canyon Road Newhall",91321,3,3,1766,849990
"165 Sawgrass Lane Calimesa",92320,5,3,2808,635000
"7046 V�a De La Reina Bonsall",92003,5,4,3253,1800000
"779 Grass Valley Road Lake Arrowhead",92352,4,3,2154,829000
"527 Pioneer Road Lake Arrowhead",92352,3,3,1548,525000
"36951 Corvina Way Beaumont",92223,4,3,2399,551990
"422 Cll Fortuna Hemet",92545,2,1,827,235000
"4464 Adams Street Carlsbad",92008,3,2,1700,2799000
"2170 Juneberry Avenue Hemet",92545,2,2,1217,400000
"539 Rainier Road Lake Arrowhead",92352,3,2,1552,657000
"36950 Corvina Way Beaumont",92223,4,3,2114,554940
"36955 Corvina Way Beaumont",92223,4,2,2114,549940
"1754 Country Fair Court San Jacinto",92582,4,3,2230,470000
"179 Birchwood Drive Lake Arrowhead",92352,4,3,2746,825000
"6007 Trancas Canyon Road Malibu",90265,4,3,3514,5995000
"36954 Corvina Way Beaumont",92223,4,3,2399,569940
"2108 Garland Way Hemet",92545,4,2,1971,475500
"12252 Mesquite Street Oak Hills",92344,4,3,3451,815000
"35870 Tierra Subida Avenue Palmdale",93551,4,2,3002,949900
"385 Ave Calandria Hemet",92545,2,1,820,229900
"1129 Bottle Tree Way Hemet",92545,3,2,1318,369000
"32455 Agua Dulce Canyon Road Agua Dulce",91390,3,2,1708,1000000
"27818 Tambora Drive Canyon Country",91351,3,3,1590,775000
"36958 Corvina Way Beaumont",92223,4,2,2114,542495
"12930 Stardust Drive Yucaipa",92399,4,3,1708,569000
"996 Dahlia Court Hemet",92545,3,2,1188,430000
"1013 Bartlett Drive Vista",92084,2,1,792,560000
"517 Grizzly Road Lake Arrowhead",92352,3,2,1982,550000
"18825 Felbridge Street Santa Clarita",91351,3,1,1080,665000
"341 Birchwood Drive Lake Arrowhead",92352,4,3,2230,875000
"165 Rocky Point Road Lake Arrowhead",92352,5,3,3443,3600000
"4465 Adams Street Carlsbad",92008,4,4,5775,6200000
"36962 Corvina Way Beaumont",92223,4,3,2399,539990
"34621 Avenue East Yucaipa",92399,2,1,734,400000
"25041 De Wolfe Road Newhall",91321,3,2,1288,740000
"35438 De Portola Road Temecula",92592,5,7,8902,3500000
"788 Buckingham Square Lake Arrowhead",92352,2,1,1096,420000
"272 Arrow Wood Drive Lake Arrowhead",92352,3,2,1237,710000
"9764 Wild Rose Road Oak Hills",92344,2,2,1088,349999
"605 Aliento Court Vista",92081,4,3,2600,1295000
"760 Coyote Walk Lake Arrowhead",92352,5,4,2626,1389000
"36967 Corvina Way Beaumont",92223,4,2,2114,537920
"1944 Almond Tree Street Hemet",92545,3,3,2146,458999
"1636 Hereford Way San Jacinto",92582,4,3,2513,500000
"935 Lilac Street Hemet",92545,2,2,1090,355000
"35255 Red Rover Mine Road Acton",93510,3,2,1978,679000
"36971 Corvina Way Beaumont",92223,3,2,1778,535660
"620 Bellflower Way Hemet",92545,3,2,1607,465999
"1082 Morning Mist Court Hemet",92545,2,2,1124,298000
"288 Burnt Mill Road Lake Arrowhead",92352,3,1,1820,600000
"27292 Pioneer Road Lake Arrowhead",92352,4,2,2700,950000
"1835 Pueblo Drive Hemet",92545,2,2,977,269000
"36975 Corvina Way Beaumont",92223,4,3,2399,575225
"3488 North Sundown Lane Oceanside",92056,2,2,1461,640000
"36260 Monte De Oro Road Temecula",92592,4,4,3040,2499000
"1062 Thistlegate Road Oak Park",91377,3,2,1514,752500
"12150 Davenport Road Agua Dulce",91390,3,3,2207,950000
"1790 Almond Tree Street Hemet",92545,2,2,1846,539000
"1930 Cll Pasito Hemet",92545,2,1,827,259000
"34948 Ave H Yucaipa",92399,3,1,1568,525000
"1767 North Hilliard Avenue Simi Valley",93063,5,2,2051,875000
"1614 Hereford Way San Jacinto",92582,4,3,2512,560000
"588 Pioneer Road Lake Arrowhead",92352,3,2,3244,1150000
"4253 Shadow Lane Oceanside",92056,2,2,1513,575000
"26810 Albion Way Canyon Country",91351,5,3,2157,800000
"3945 Foothill Avenue Carlsbad",92010,3,3,2050,1360000
"27675 Lakes Edge Road Lake Arrowhead",92352,3,1,1168,925000
"949 Trinity Drive Lake Arrowhead",92352,3,2,1636,749000
"34971 Ave H Yucaipa",92399,3,1,1568,525000
"4274 Skyline Road Carlsbad",92008,4,2,2033,1726000
"12132 Schlitz Road Phelan",92371,3,2,2285,490000
"27509 Esterbrook Avenue Canyon Country",91351,3,2,1702,775000
"4713 Stargazer Place Palmdale",93552,5,3,2997,599900
"839 Virginia Court Lake Arrowhead",92352,4,3,1786,525000
"1894 Cll Pasito Hemet",92545,2,1,827,229000
"785 West Victoria Court Lake Arrowhead",92352,2,2,1196,340000
"4265 Casimo Court Palmdale",93552,7,3,2592,596000
"36653 Torrey Pines Drive Beaumont",92223,4,2,2705,609900
"36671 Torrey Pines Drive Beaumont",92223,5,3,2520,550000
"341 Summit Road Lake Arrowhead",92352,3,1,1206,423000
"1920 North Hilliard Avenue Simi Valley",93063,4,1,1650,905000
"376 Ferrara Way Vista",92083,3,2,1266,637000
"576 Pioneer Road Lake Arrowhead",92352,4,2,1766,558000
"27193 Peninsula Drive Lake Arrowhead",92352,3,2,2403,700000
"825 Grass Valley Road Lake Arrowhead",92352,5,5,3569,1250000
"144 Pinto Way San Jacinto",92582,3,2,1579,463000
"857 Arrowhead Road Lake Arrowhead",92352,3,1,1056,370000
"23804 Evans Avenue Newhall",91321,3,2,1137,750000
"36846 Amateur Way Beaumont",92223,4,2,1611,525000
"5895 East Marlies Avenue Simi Valley",93063,4,2,1826,875000
"857 Arrowhead Villa Road Lake Arrowhead",92352,3,2,1326,370000
"1858 Cll Pasito Hemet",92545,2,1,827,215000
"564 Pioneer Road Lake Arrowhead",92352,5,3,2531,949000
"36543 Canasto Court Palmdale",93552,6,3,2592,510000
"14512 Jenny Street Hesperia",92345,4,1,1575,499000
"5607 Pansy Street Simi Valley",93063,2,2,1316,670000
"3990 Foothill Avenue Carlsbad",92010,3,3,2050,1300000
"34619 Ave D Yucaipa",92399,3,2,1504,465000
"771 West Victoria Court Lake Arrowhead",92352,2,1,1500,525000
"329 Summit Road Lake Arrowhead",92352,3,3,2065,1195000
"1733 Matthew Lane Hemet",92545,3,2,1396,431000
"2207 Yosemite Avenue Simi Valley",93063,4,2,1826,850000
"837 Grass Valley Road Lake Arrowhead",92352,4,3,2035,575000
"9124 Bellflower Street Oak Hills",92344,4,3,3680,749900
"36448 Peridot Lane Palmdale",93550,3,3,1824,520000
"957 Sierra Hills Lane Palmdale",93550,3,2,1932,794000
"34396 Forest Oaks Drive Yucaipa",92399,4,3,2476,550000
"3561 Knollwood Drive Carlsbad",92010,5,3,3323,1970000
"27197 Bernina Drive Lake Arrowhead",92352,3,1,2024,651000
"1189 Heritage Drive Calimesa",92320,5,3,2537,615000
"375 Terrace Road Lake Arrowhead",92352,2,2,1237,550000
"5527 East Geoffrey Simi Valley Ca Simi Valley",93063,4,2,1740,799999
"1715 Cadiz Court Hemet",92545,2,2,1153,349900
"2750 Banff Court Carlsbad",92010,4,2,2089,1460000
"617 Topaz Court Vista",92083,4,2,2168,898000
"1165 Heritage Drive Calimesa",92320,4,3,2239,645000
"3002 Estero Road Pinon Hills",92371,4,3,2495,2000000
"27522 Cedarwood Drive Lake Arrowhead",92352,3,2,1942,620000
"3817 Shale Court Carlsbad",92010,5,4,3190,1540000
"11558 Oakwood Court Yucaipa",92399,4,2,1837,605000
"2140 Warmlands Avenue Vista",92084,3,2,2821,2425000
"17730 Hillside Way Saugus",91350,4,4,3696,1650000
"36501 Jenna Lane Palmdale",93550,4,3,2228,520000
"25150 Atwood Boulevard Newhall",91321,5,3,2379,965000
"5576 Honeyman Street Simi Valley",93063,3,2,1719,878400
"441 Florencia Lane Vista",92083,3,2,1266,630000
"715 Pinnacle Drive Lake Arrowhead",92352,2,2,1456,431000
"996 Blackbourne Point Oak Park",91377,5,4,3932,1850000
"34624 Ave C Yucaipa",92399,2,1,952,437500
"1677 Hayloft Place San Jacinto",92582,3,2,2242,496000
"919 Wellpott Place Vista",92084,4,3,1498,757000
"921 Blackbourne Oak Park",91377,5,4,3699,1979000
"862 Oakmont Lane Lake Arrowhead",92352,2,1,873,367000
"10517 East E Avenue Littlerock",93543,3,3,1764,585000
"28601 Windbreak Trail Santa Clarita",91350,6,5,4387,1990000
"10517 Avenue S8 E Littlerock Ca East Littlerock",93543,3,3,1764,585000
"5646 Eisenhower Way Palmdale",93552,4,3,2678,589900
"7061 Opal Avenue Oak Hills",92344,5,4,3199,799888
"27569 Esterbrook Avenue Canyon Country",91351,3,2,1342,770000
"1853 Sunset Hill Drive Carlsbad",92008,4,2,2216,2095000
"618 Cabezon Place Vista",92081,4,4,2600,1025000
"14626 Mulberry Street Hesperia",92345,4,2,2165,550000
"8560 Mesa Road Phelan",92371,4,2,1772,565000
"958 Cottonwood Drive Calimesa",92320,4,2,1640,585000
"28513 Foothill Way Canyon Country",91350,5,3,2709,970000
"716 Nob Circle Vista",92084,2,2,1102,480000
"507 West Victoria Court Lake Arrowhead",92352,2,0,1120,300000
"5290 Holly Oak Court Simi Valley",93063,5,3,3243,1240000
"1312 Enchanted Trail San Jacinto",92582,5,3,3161,554999
"9312 Windy Court Agua Dulce",91390,5,4,4450,1285000
"832 Rhine Road Lake Arrowhead",92352,3,2,2064,895000
"1112 Enchanted Trail San Jacinto",92582,7,3,3082,550000
"1052 Enchanted Trail San Jacinto",92582,5,3,3082,580000
"25253 Wheeler Road Newhall",91321,3,1,1118,606000
